h_fib,lda0,Reflectance_port_1,Transmittance_port_2,Absorvance
1.89000e+00,5.06825e-01,9.99931e-01,6.91124e-07,6.84622e-05
1.89000e+00,5.07000e-01,9.99929e-01,6.73806e-07,7.03332e-05
1.89000e+00,5.07175e-01,9.99928e-01,6.60574e-07,7.12600e-05
1.89000e+00,5.07350e-01,9.99928e-01,6.52514e-07,7.11414e-05
1.89000e+00,5.07525e-01,9.99929e-01,6.51222e-07,6.99809e-05
1.89000e+00,5.07700e-01,9.99931e-01,6.58218e-07,6.78805e-05
1.89000e+00,5.07875e-01,9.99934e-01,6.74486e-07,6.50204e-05
1.89000e+00,5.08050e-01,9.99938e-01,7.00313e-07,6.16247e-05
1.89000e+00,5.08225e-01,9.99941e-01,7.35476e-07,5.79216e-05
1.89000e+00,5.08400e-01,9.99945e-01,7.79625e-07,5.41151e-05
1.89000e+00,5.08575e-01,9.99949e-01,8.32708e-07,5.03707e-05
1.89000e+00,5.08750e-01,9.99952e-01,8.95362e-07,4.68195e-05
1.89000e+00,5.08925e-01,9.99955e-01,9.69274e-07,4.35765e-05
1.89000e+00,5.09100e-01,9.99958e-01,1.05758e-06,4.07629e-05
1.89000e+00,5.09275e-01,9.99960e-01,1.16525e-06,3.85283e-05
1.89000e+00,5.09450e-01,9.99962e-01,1.29958e-06,3.70726e-05
1.89000e+00,5.09625e-01,9.99962e-01,1.47067e-06,3.66632e-05
1.89000e+00,5.09800e-01,9.99961e-01,1.69284e-06,3.76509e-05
1.89000e+00,5.09975e-01,9.99958e-01,1.98774e-06,4.04895e-05
1.89000e+00,5.10150e-01,9.99952e-01,2.39132e-06,4.57702e-05
1.89000e+00,5.10325e-01,9.99943e-01,2.96911e-06,5.42960e-05
1.89000e+00,5.10500e-01,9.99929e-01,3.85420e-06,6.72654e-05
1.89000e+00,5.10675e-01,9.99908e-01,5.36014e-06,8.68205e-05
1.89000e+00,5.10850e-01,9.99873e-01,8.41594e-06,1.18145e-04
1.89000e+00,5.11025e-01,9.99802e-01,1.71057e-05,1.81335e-04
1.89000e+00,5.11200e-01,9.99454e-01,7.47328e-05,4.71531e-04
1.89000e+00,5.11375e-01,9.90485e-01,1.89954e-03,7.61497e-03
1.89000e+00,5.11550e-01,9.99452e-01,8.54535e-05,4.62434e-04
1.89000e+00,5.11725e-01,9.99415e-01,9.13401e-05,4.93440e-04
1.89000e+00,5.11900e-01,9.98602e-01,3.59450e-04,1.03877e-03
1.89000e+00,5.12075e-01,9.90606e-01,3.94475e-03,5.44890e-03
1.89000e+00,5.12250e-01,9.93501e-01,1.30652e-04,6.36880e-03
1.89000e+00,5.12425e-01,9.95738e-01,3.80007e-05,4.22408e-03
1.89000e+00,5.12600e-01,9.99434e-01,1.73242e-05,5.48529e-04
1.89000e+00,5.12775e-01,9.99769e-01,1.00575e-05,2.21440e-04
1.89000e+00,5.12950e-01,9.99853e-01,6.63288e-06,1.40494e-04
1.89000e+00,5.13125e-01,9.99884e-01,4.77376e-06,1.10879e-04
1.89000e+00,5.13300e-01,9.99899e-01,3.68317e-06,9.73557e-05
1.89000e+00,5.13475e-01,9.99906e-01,3.03208e-06,9.06804e-05
1.89000e+00,5.13650e-01,9.99909e-01,2.68804e-06,8.87373e-05
1.89000e+00,5.13825e-01,9.99904e-01,2.66385e-06,9.38108e-05
1.89000e+00,5.14000e-01,9.99875e-01,3.35756e-06,1.21564e-04
1.89500e+00,5.00000e-01,9.99911e-01,3.32922e-06,8.54688e-05
1.89500e+00,5.00175e-01,9.99901e-01,4.63492e-06,9.39810e-05
1.89500e+00,5.00350e-01,9.99883e-01,6.96362e-06,1.09680e-04
1.89500e+00,5.00525e-01,9.99846e-01,1.18076e-05,1.41790e-04
1.89500e+00,5.00700e-01,9.99751e-01,2.48843e-05,2.24581e-04
1.89500e+00,5.00875e-01,9.99326e-01,8.58004e-05,5.88653e-04
1.89500e+00,5.01050e-01,9.79004e-01,3.20528e-03,1.77910e-02
1.89500e+00,5.01225e-01,9.98048e-01,3.37968e-04,1.61442e-03
1.89500e+00,5.01400e-01,9.98235e-01,3.91616e-04,1.37366e-03
1.89500e+00,5.01575e-01,9.99496e-01,9.08980e-05,4.13128e-04
1.89500e+00,5.01750e-01,9.99858e-01,1.00026e-05,1.32262e-04
1.89500e+00,5.01925e-01,9.99890e-01,4.16420e-06,1.06128e-04
1.89500e+00,5.02100e-01,9.99900e-01,2.53237e-06,9.75317e-05
1.89500e+00,5.02275e-01,9.99905e-01,1.83056e-06,9.33513e-05
1.89500e+00,5.02450e-01,9.99908e-01,1.46506e-06,9.08342e-05
1.89500e+00,5.02625e-01,9.99910e-01,1.25303e-06,8.91672e-05
1.89500e+00,5.02800e-01,9.99911e-01,1.12116e-06,8.81731e-05
1.89500e+00,5.02975e-01,9.99911e-01,1.03632e-06,8.79797e-05
1.89500e+00,5.03150e-01,9.99910e-01,9.83445e-07,8.89500e-05
1.89500e+00,5.03325e-01,9.99907e-01,9.57255e-07,9.17559e-05
1.89500e+00,5.03500e-01,9.99901e-01,9.59412e-07,9.76285e-05
1.89500e+00,5.03675e-01,9.99890e-01,9.99492e-07,1.08981e-04
1.89500e+00,5.03850e-01,9.99868e-01,1.10149e-06,1.31062e-04
1.89500e+00,5.04025e-01,9.99822e-01,1.32551e-06,1.77062e-04
1.89500e+00,5.04200e-01,9.99710e-01,1.85044e-06,2.88120e-04
1.89500e+00,5.04375e-01,9.99348e-01,3.42506e-06,6.48361e-04
1.89500e+00,5.04550e-01,9.96945e-01,1.27149e-05,3.04270e-03
1.89500e+00,5.04725e-01,9.75360e-01,7.91366e-05,2.45605e-02
1.89500e+00,5.04900e-01,9.97887e-01,5.40790e-06,2.10749e-03
1.89500e+00,5.05075e-01,9.99006e-01,2.79841e-06,9.91166e-04
1.89500e+00,5.05250e-01,9.98518e-01,1.04565e-05,1.47162e-03
1.89500e+00,5.05425e-01,9.96891e-01,8.29122e-05,3.02612e-03
1.89500e+00,5.05600e-01,9.99880e-01,5.64129e-06,1.14304e-04
1.89500e+00,5.05775e-01,9.99933e-01,2.41980e-06,6.42575e-05
1.89500e+00,5.05950e-01,9.99940e-01,1.53819e-06,5.80823e-05
1.89500e+00,5.06125e-01,9.99941e-01,1.15190e-06,5.79012e-05
1.89500e+00,5.06300e-01,9.99939e-01,9.39419e-07,5.95835e-05
1.89500e+00,5.06475e-01,9.99937e-01,8.05562e-07,6.20332e-05
1.89500e+00,5.06650e-01,9.99935e-01,7.13878e-07,6.46569e-05
1.89500e+00,5.06825e-01,9.99932e-01,6.48542e-07,6.70130e-05
1.89500e+00,5.07000e-01,9.99931e-01,6.02326e-07,6.87613e-05
1.89500e+00,5.07175e-01,9.99930e-01,5.71756e-07,6.96629e-05
1.89500e+00,5.07350e-01,9.99930e-01,5.54812e-07,6.95866e-05
1.89500e+00,5.07525e-01,9.99931e-01,5.49843e-07,6.85089e-05
1.89500e+00,5.07700e-01,9.99933e-01,5.55166e-07,6.65068e-05
1.89500e+00,5.07875e-01,9.99936e-01,5.69043e-07,6.37380e-05
1.89500e+00,5.08050e-01,9.99939e-01,5.89820e-07,6.04096e-05
1.89500e+00,5.08225e-01,9.99943e-01,6.16124e-07,5.67401e-05
1.89500e+00,5.08400e-01,9.99946e-01,6.47026e-07,5.29278e-05
1.89500e+00,5.08575e-01,9.99950e-01,6.82127e-07,4.91355e-05
1.89500e+00,5.08750e-01,9.99954e-01,7.21573e-07,4.54931e-05
1.89500e+00,5.08925e-01,9.99957e-01,7.66027e-07,4.21079e-05
1.89500e+00,5.09100e-01,9.99960e-01,8.16662e-07,3.90921e-05
1.89500e+00,5.09275e-01,9.99963e-01,8.75190e-07,3.65701e-05
1.89500e+00,5.09450e-01,9.99964e-01,9.43977e-07,3.46978e-05
1.89500e+00,5.09625e-01,9.99965e-01,1.02622e-06,3.36721e-05
1.89500e+00,5.09800e-01,9.99965e-01,1.12627e-06,3.37393e-05
1.89500e+00,5.09975e-01,9.99964e-01,1.25006e-06,3.51989e-05
1.89500e+00,5.10150e-01,9.99960e-01,1.40602e-06,3.84036e-05
1.89500e+00,5.10325e-01,9.99955e-01,1.60655e-06,4.37527e-05
1.89500e+00,5.10500e-01,9.99946e-01,1.87082e-06,5.16772e-05
1.89500e+00,5.10675e-01,9.99935e-01,2.23013e-06,6.26233e-05
1.89500e+00,5.10850e-01,9.99920e-01,2.73869e-06,7.70461e-05
1.89500e+00,5.11025e-01,9.99901e-01,3.49853e-06,9.54637e-05
1.89500e+00,5.11200e-01,9.99877e-01,4.72524e-06,1.18705e-04
1.89500e+00,5.11375e-01,9.99844e-01,6.96024e-06,1.48837e-04
1.89500e+00,5.11550e-01,9.99795e-01,1.19934e-05,1.93161e-04
1.89500e+00,5.11725e-01,9.99678e-01,2.96369e-05,2.92552e-04
1.89500e+00,5.11900e-01,9.98300e-01,2.96041e-04,1.40395e-03
1.89500e+00,5.12075e-01,9.98790e-01,2.10385e-04,9.99163e-04
1.89500e+00,5.12250e-01,9.99472e-01,6.25009e-05,4.65859e-04
1.89500e+00,5.12425e-01,9.99302e-01,9.98420e-05,5.98440e-04
1.89500e+00,5.12600e-01,9.97526e-01,7.18561e-04,1.75583e-03
1.89500e+00,5.12775e-01,9.96926e-01,7.36627e-04,2.33725e-03
1.89500e+00,5.12950e-01,9.72349e-01,1.14144e-04,2.75369e-02
1.89500e+00,5.13125e-01,9.98582e-01,3.37343e-05,1.38389e-03
1.89500e+00,5.13300e-01,9.99628e-01,1.62519e-05,3.55792e-04
1.89500e+00,5.13475e-01,9.99809e-01,9.79036e-06,1.81472e-04
1.89500e+00,5.13650e-01,9.99869e-01,6.65892e-06,1.24678e-04
1.89500e+00,5.13825e-01,9.99896e-01,4.92312e-06,9.94032e-05
1.89500e+00,5.14000e-01,9.99910e-01,3.89481e-06,8.61007e-05
1.90000e+00,5.00000e-01,9.99927e-01,1.21327e-06,7.14028e-05
1.90000e+00,5.00175e-01,9.99926e-01,1.38502e-06,7.25686e-05
1.90000e+00,5.00350e-01,9.99923e-01,1.62153e-06,7.50256e-05
1.90000e+00,5.00525e-01,9.99919e-01,1.96465e-06,7.90908e-05
1.90000e+00,5.00700e-01,9.99912e-01,2.49585e-06,8.53687e-05
1.90000e+00,5.00875e-01,9.99901e-01,3.39094e-06,9.52066e-05
1.90000e+00,5.01050e-01,9.99883e-01,5.08949e-06,1.12105e-04
1.90000e+00,5.01225e-01,9.99844e-01,8.96662e-06,1.47211e-04
1.90000e+00,5.01400e-01,9.99727e-01,2.13386e-05,2.51369e-04
1.90000e+00,5.01575e-01,9.98917e-01,1.12034e-04,9.70542e-04
1.90000e+00,5.01750e-01,9.80127e-01,2.43612e-03,1.74365e-02
1.90000e+00,5.01925e-01,9.98953e-01,1.58403e-04,8.88793e-04
1.90000e+00,5.02100e-01,9.45460e-01,1.31328e-02,4.14073e-02
1.90000e+00,5.02275e-01,9.99791e-01,3.01129e-05,1.78929e-04
1.90000e+00,5.02450e-01,9.99878e-01,8.92317e-06,1.12809e-04
1.90000e+00,5.02625e-01,9.99898e-01,4.77117e-06,9.73656e-05
1.90000e+00,5.02800e-01,9.99906e-01,3.19126e-06,9.03767e-05
1.90000e+00,5.02975e-01,9.99911e-01,2.39486e-06,8.63254e-05
1.90000e+00,5.03150e-01,9.99914e-01,1.92712e-06,8.37620e-05
1.90000e+00,5.03325e-01,9.99916e-01,1.62568e-06,8.22484e-05
1.90000e+00,5.03500e-01,9.99917e-01,1.42049e-06,8.17584e-05
1.90000e+00,5.03675e-01,9.99916e-01,1.27818e-06,8.25424e-05
1.90000e+00,5.03850e-01,9.99914e-01,1.18281e-06,8.51588e-05
1.90000e+00,5.04025e-01,9.99908e-01,1.12883e-06,9.06496e-05
1.90000e+00,5.04200e-01,9.99898e-01,1.11968e-06,1.00981e-04
1.90000e+00,5.04375e-01,9.99879e-01,1.17150e-06,1.20151e-04
1.90000e+00,5.04550e-01,9.99841e-01,1.32770e-06,1.57323e-04
1.90000e+00,5.04725e-01,9.99761e-01,1.71007e-06,2.37568e-04
1.90000e+00,5.04900e-01,9.99546e-01,2.74940e-06,4.51240e-04
1.90000e+00,5.05075e-01,9.98655e-01,6.92041e-06,1.33807e-03
1.90000e+00,5.05250e-01,9.85248e-01,6.49724e-05,1.46869e-02
1.90000e+00,5.05425e-01,9.94878e-01,1.92101e-05,5.10280e-03
1.90000e+00,5.05600e-01,9.98709e-01,4.00001e-06,1.28736e-03
1.90000e+00,5.05775e-01,9.98997e-01,2.74264e-06,1.00052e-03
1.90000e+00,5.05950e-01,9.91358e-01,4.56030e-05,8.59621e-03
1.90000e+00,5.06125e-01,9.99685e-01,5.55527e-06,3.09227e-04
1.90000e+00,5.06300e-01,9.99918e-01,1.81056e-06,8.05321e-05
1.90000e+00,5.06475e-01,9.99933e-01,1.14466e-06,6.53656e-05
1.90000e+00,5.06650e-01,9.99935e-01,8.84435e-07,6.42869e-05
1.90000e+00,5.06825e-01,9.99934e-01,7.50019e-07,6.54336e-05
1.90000e+00,5.07000e-01,9.99933e-01,6.71517e-07,6.67585e-05
1.90000e+00,5.07175e-01,9.99932e-01,6.23692e-07,6.75908e-05
1.90000e+00,5.07350e-01,9.99932e-01,5.95230e-07,6.76310e-05
1.90000e+00,5.07525e-01,9.99933e-01,5.80163e-07,6.67646e-05
1.90000e+00,5.07700e-01,9.99934e-01,5.74863e-07,6.50095e-05
1.90000e+00,5.07875e-01,9.99937e-01,5.76824e-07,6.24831e-05
1.90000e+00,5.08050e-01,9.99940e-01,5.84209e-07,5.93665e-05
1.90000e+00,5.08225e-01,9.99944e-01,5.95700e-07,5.58635e-05
1.90000e+00,5.08400e-01,9.99947e-01,6.10467e-07,5.21666e-05
1.90000e+00,5.08575e-01,9.99951e-01,6.28145e-07,4.84373e-05
1.90000e+00,5.08750e-01,9.99955e-01,6.48777e-07,4.48053e-05
1.90000e+00,5.08925e-01,9.99958e-01,6.72744e-07,4.13799e-05
1.90000e+00,5.09100e-01,9.99961e-01,7.00704e-07,3.82667e-05
1.90000e+00,5.09275e-01,9.99964e-01,7.33565e-07,3.55835e-05
1.90000e+00,5.09450e-01,9.99966e-01,7.72489e-07,3.34724e-05
1.90000e+00,5.09625e-01,9.99967e-01,8.18951e-07,3.21086e-05
1.90000e+00,5.09800e-01,9.99967e-01,8.74821e-07,3.17074e-05
1.90000e+00,5.09975e-01,9.99967e-01,9.42524e-07,3.25219e-05
1.90000e+00,5.10150e-01,9.99964e-01,1.02529e-06,3.48396e-05
1.90000e+00,5.10325e-01,9.99960e-01,1.12755e-06,3.89679e-05
1.90000e+00,5.10500e-01,9.99954e-01,1.25551e-06,4.52091e-05
1.90000e+00,5.10675e-01,9.99945e-01,1.41810e-06,5.38222e-05
1.90000e+00,5.10850e-01,9.99933e-01,1.62825e-06,6.49709e-05
1.90000e+00,5.11025e-01,9.99919e-01,1.90509e-06,7.86733e-05
1.90000e+00,5.11200e-01,9.99903e-01,2.27775e-06,9.47595e-05
1.90000e+00,5.11375e-01,9.99884e-01,2.79277e-06,1.12880e-04
1.90000e+00,5.11550e-01,9.99864e-01,3.53039e-06,1.32599e-04
1.90000e+00,5.11725e-01,9.99842e-01,4.64397e-06,1.53634e-04
1.90000e+00,5.11900e-01,9.99817e-01,6.47194e-06,1.76428e-04
1.90000e+00,5.12075e-01,9.99786e-01,9.93415e-06,2.03824e-04
1.90000e+00,5.12250e-01,9.99733e-01,1.85305e-05,2.48923e-04
1.90000e+00,5.12425e-01,9.99526e-01,5.87855e-05,4.14735e-04
1.90000e+00,5.12600e-01,8.45308e-01,3.11578e-02,1.23534e-01
1.90000e+00,5.12775e-01,9.99366e-01,8.33251e-05,5.50399e-04
1.90000e+00,5.12950e-01,9.99512e-01,5.50798e-05,4.33117e-04
1.90000e+00,5.13125e-01,9.99246e-01,1.29290e-04,6.24608e-04
1.90000e+00,5.13300e-01,9.92660e-01,2.86110e-03,4.47875e-03
1.90000e+00,5.13475e-01,9.95764e-01,3.29520e-04,3.90687e-03
1.90000e+00,5.13650e-01,9.93957e-01,8.60779e-05,5.95710e-03
1.90000e+00,5.13825e-01,9.99385e-01,2.80118e-05,5.87335e-04
1.90000e+00,5.14000e-01,9.99762e-01,1.49404e-05,2.23428e-04
